date,contract_preamble,strike,yes_price,volume,open_interest,expiry_date,adjusted_yes_price,probability
2024-06-13,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-14,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-15,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-16,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-17,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-18,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-19,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-20,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-21,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-22,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-23,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-24,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-25,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-26,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-27,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-28,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-29,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-06-30,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,0
2024-07-01,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-07-02,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-07-03,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,0
2024-07-04,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,1.0101010101010102
2024-07-05,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,0
2024-07-06,U3-24JUN,3.1999999999999997,NA,NA,NA,2024-07-06,NA,0
2024-03-07,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.525252525252525
2024-03-08,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.525252525252525
2024-03-09,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,1.0101010101010102
2024-03-10,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-11,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-12,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-13,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-14,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-15,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,1.5151515151515151
2024-03-16,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,12.626262626262626
2024-03-17,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,12.626262626262626
2024-03-18,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,12.626262626262626
2024-03-19,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,3.0303030303030303
2024-03-20,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,3.0303030303030303
2024-03-21,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,3.0303030303030303
2024-03-22,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,3.0303030303030303
2024-03-23,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-24,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,2.0202020202020203
2024-03-25,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-03-26,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-03-27,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-03-28,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-03-29,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-03-30,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-03-31,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-04-01,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-04-02,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-04-03,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-04-04,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0.5050505050505051
2024-04-05,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0
2024-04-06,U3-24MAR,3.1999999999999997,NA,NA,NA,2024-04-06,NA,0
2024-05-09,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-10,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-11,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-12,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-13,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-14,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-15,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-16,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-17,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-18,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-19,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-20,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-21,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-22,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-23,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-24,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,0.5050505050505051
2024-05-25,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,3.5353535353535355
2024-05-26,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,2.0202020202020203
2024-05-27,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.5151515151515151
2024-05-28,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.5151515151515151
2024-05-29,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.5151515151515151
2024-05-30,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.5151515151515151
2024-05-31,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.5151515151515151
2024-06-01,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.5151515151515151
2024-06-02,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2024-06-03,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2024-06-04,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2024-06-05,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2024-06-06,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2024-06-07,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2024-06-08,U3-24MAY,3.1999999999999997,NA,NA,NA,2024-06-08,NA,1.0101010101010102
2023-02-09,U3-23FEB,3.2,90,0,0,2023-03-11,90,18.68686868686869
2023-02-10,U3-23FEB,3.2,91,0,0,2023-03-11,91,18.68686868686869
2023-02-11,U3-23FEB,3.2,93.5,0,0,2023-03-11,93.5,15.151515151515152
2023-02-12,U3-23FEB,3.2,93.5,0,0,2023-03-11,93.5,15.151515151515152
2023-02-13,U3-23FEB,3.2,93.5,0,0,2023-03-11,93.5,15.151515151515152
2023-02-14,U3-23FEB,3.2,93.5,0,0,2023-03-11,93.5,15.151515151515152
2023-02-15,U3-23FEB,3.2,93.5,0,0,2023-03-11,93.5,13.131313131313131
2023-02-16,U3-23FEB,3.2,93.5,0,0,2023-03-11,93.5,13.131313131313131
2023-02-17,U3-23FEB,3.2,94,97,97,2023-03-11,94,13.131313131313131
2023-02-18,U3-23FEB,3.2,94,5,102,2023-03-11,94,12.626262626262626
2023-02-19,U3-23FEB,3.2,94.5,0,102,2023-03-11,94.5,11.616161616161616
2023-02-20,U3-23FEB,3.2,95.5,0,102,2023-03-11,95.5,12.626262626262626
2023-02-21,U3-23FEB,3.2,95.5,0,102,2023-03-11,95.5,12.121212121212121
2023-02-22,U3-23FEB,3.2,95.5,0,0,2023-03-11,95.5,12.121212121212121
2023-02-23,U3-23FEB,3.2,95.5,0,0,2023-03-11,95.5,12.121212121212121
2023-02-24,U3-23FEB,3.2,95,97,102,2023-03-11,95,11.11111111111111
2023-02-25,U3-23FEB,3.2,95.5,0,102,2023-03-11,95.5,10.606060606060606
2023-02-26,U3-23FEB,3.2,95.5,1,103,2023-03-11,95.5,10.606060606060606
2023-02-27,U3-23FEB,3.2,95.5,0,0,2023-03-11,95.5,10.606060606060606
2023-02-28,U3-23FEB,3.2,95,210,200,2023-03-11,95,10.606060606060606
2023-03-01,U3-23FEB,3.2,95,1,200,2023-03-11,95,10.606060606060606
2023-03-02,U3-23FEB,3.2,94.5,50,213,2023-03-11,94.5,10.1010101010101
2023-03-03,U3-23FEB,3.2,94.5,0,0,2023-03-11,94.5,10.1010101010101
2023-03-04,U3-23FEB,3.2,94.5,0,0,2023-03-11,94.5,10.1010101010101
2023-03-05,U3-23FEB,3.2,95.5,200,413,2023-03-11,95.5,11.11111111111111
2023-03-06,U3-23FEB,3.2,95.5,0,413,2023-03-11,95.5,11.11111111111111
2023-03-07,U3-23FEB,3.2,95,33,446,2023-03-11,95,12.121212121212121
2023-03-08,U3-23FEB,3.2,95,0,0,2023-03-11,95,14.141414141414142
2023-03-09,U3-23FEB,3.2,94.5,0,446,2023-03-11,94.5,17.171717171717173
2023-03-10,U3-23FEB,3.2,98,224,670,2023-03-11,98,23.737373737373737
2023-03-11,U3-23FEB,3.2,98,25,645,2023-03-11,98,21.21212121212121
2024-01-04,U3-24JAN,3.2,98.5,0,0,2024-02-03,98.5,3.0303030303030303
2024-01-05,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,3.0303030303030303
2024-01-06,U3-24JAN,3.2,96.5,0,0,2024-02-03,96.5,2.525252525252525
2024-01-07,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,1.0101010101010102
2024-01-08,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,1.0101010101010102
2024-01-09,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,2.525252525252525
2024-01-10,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,2.525252525252525
2024-01-11,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,2.525252525252525
2024-01-12,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0.5050505050505051
2024-01-13,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0.5050505050505051
2024-01-14,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0.5050505050505051
2024-01-15,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0.5050505050505051
2024-01-16,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0
2024-01-17,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0
2024-01-18,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,0
2024-01-19,U3-24JAN,3.2,97.5,0,0,2024-02-03,97.5,2.525252525252525
2024-01-20,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-21,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-22,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-23,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-24,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-25,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-26,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-27,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-28,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.525252525252525
2024-01-29,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.0202020202020203
2024-01-30,U3-24JAN,3.2,98,0,0,2024-02-03,98,2.0202020202020203
2024-01-31,U3-24JAN,3.2,98,0,0,2024-02-03,98,1.5151515151515151
2024-02-01,U3-24JAN,3.2,98.5,0,0,2024-02-03,98.5,2.0202020202020203
2024-02-02,U3-24JAN,3.2,98.5,0,0,2024-02-03,98.5,1.0101010101010102
2024-02-03,U3-24JAN,3.2,98.5,0,0,2024-02-03,98.5,0.5050505050505051
2024-11-07,KXU3-24NOV,3.3,95,1001,51596,2024-12-07,97,0
2024-11-08,KXU3-24NOV,3.3,95,12,51602,2024-12-07,97.5,0
2024-11-09,KXU3-24NOV,3.3,95.5,0,51602,2024-12-07,98,0
2024-11-10,KXU3-24NOV,3.3,97,0,51602,2024-12-07,98,0
2024-11-11,KXU3-24NOV,3.3,97,0,0,2024-12-07,98,0
2024-11-12,KXU3-24NOV,3.3,97,0,0,2024-12-07,98,0
2024-11-13,KXU3-24NOV,3.3,97,0,0,2024-12-07,98,0
2024-11-14,KXU3-24NOV,3.3,97,0,0,2024-12-07,98,0
2024-11-15,KXU3-24NOV,3.3,97,0,0,2024-12-07,98,0
2024-11-16,KXU3-24NOV,3.3,97,100,51604,2024-12-07,98,0
2024-11-17,KXU3-24NOV,3.3,97,1100,51604,2024-12-07,98,0
2024-11-18,KXU3-24NOV,3.3,97,0,0,2024-12-07,98,0
2024-11-19,KXU3-24NOV,3.3,98,2000,51604,2024-12-07,98.5,0
2024-11-20,KXU3-24NOV,3.3,98,3000,52104,2024-12-07,98.5,0
2024-11-21,KXU3-24NOV,3.3,98,500,51604,2024-12-07,98.5,0
2024-11-22,KXU3-24NOV,3.3,98.5,3958,51604,2024-12-07,98.5,0
2024-11-23,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-24,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-25,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-26,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-27,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-28,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-29,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-11-30,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-12-01,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-12-02,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-12-03,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-12-04,KXU3-24NOV,3.3,98.5,0,0,2024-12-07,98.5,0
2024-12-05,KXU3-24NOV,3.3,99,0,51604,2024-12-07,99,0.5050505050505051
2024-12-06,KXU3-24NOV,3.3,99,0,51604,2024-12-07,99.5,0
2024-12-07,KXU3-24NOV,3.3,99,0,51604,2024-12-07,99.5,0
2022-04-07,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-08,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-09,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-10,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-11,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-12,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-13,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-14,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-15,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-16,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-17,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-18,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-19,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-20,U3-22APR,3.3,90.5,0,0,2022-05-07,90.5,27.272727272727273
2022-04-21,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-22,U3-22APR,3.3,89,0,0,2022-05-07,89,24.242424242424242
2022-04-23,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-24,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-25,U3-22APR,3.3,90,0,0,2022-05-07,90,25.252525252525253
2022-04-26,U3-22APR,3.3,90,0,0,2022-05-07,90,25.757575757575758
2022-04-27,U3-22APR,3.3,90,0,0,2022-05-07,90,24.747474747474747
2022-04-28,U3-22APR,3.3,90,0,0,2022-05-07,90,24.747474747474747
2022-04-29,U3-22APR,3.3,90,0,0,2022-05-07,90,24.747474747474747
2022-04-30,U3-22APR,3.3,90,0,0,2022-05-07,90,24.747474747474747
2022-05-01,U3-22APR,3.3,90.5,0,0,2022-05-07,90.5,24.747474747474747
2022-05-02,U3-22APR,3.3,91,0,0,2022-05-07,91,25.252525252525253
2022-05-03,U3-22APR,3.3,93,1149,1149,2022-05-07,93,25.757575757575758
2022-05-04,U3-22APR,3.3,92.5,0,1149,2022-05-07,92.5,27.77777777777778
2022-05-05,U3-22APR,3.3,96,0,1149,2022-05-07,96,31.31313131313131
2022-05-06,U3-22APR,3.3,94,748,1897,2022-05-07,94,12.626262626262626
2022-05-07,U3-22APR,3.3,95.5,1958,3855,2022-05-07,95.5,25.252525252525253
2023-12-09,U3-23DEC,3.3,98,133,133,2024-01-06,98,3.0303030303030303
2023-12-10,U3-23DEC,3.3,99,93,226,2024-01-06,99,4.040404040404041
2023-12-11,U3-23DEC,3.3,99,0,0,2024-01-06,99,4.040404040404041
2023-12-12,U3-23DEC,3.3,99,0,0,2024-01-06,99,3.5353535353535355
2023-12-13,U3-23DEC,3.3,99,0,0,2024-01-06,99,2.525252525252525
2023-12-14,U3-23DEC,3.3,99,0,0,2024-01-06,99,2.525252525252525
2023-12-15,U3-23DEC,3.3,99,0,0,2024-01-06,99,3.0303030303030303
2023-12-16,U3-23DEC,3.3,98.5,0,226,2024-01-06,98.5,2.525252525252525
2023-12-17,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.525252525252525
2023-12-18,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-19,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-20,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-21,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-22,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-23,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-24,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-25,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-26,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.0202020202020203
2023-12-27,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.525252525252525
2023-12-28,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.525252525252525
2023-12-29,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.525252525252525
2023-12-30,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.525252525252525
2023-12-31,U3-23DEC,3.3,98.5,0,0,2024-01-06,98.5,2.525252525252525
2024-01-01,U3-23DEC,3.3,99,0,226,2024-01-06,99,2.525252525252525
2024-01-02,U3-23DEC,3.3,99,0,0,2024-01-06,99,2.525252525252525
2024-01-03,U3-23DEC,3.3,99,0,226,2024-01-06,99,1.5151515151515151
2024-01-04,U3-23DEC,3.3,99,0,0,2024-01-06,99,1.5151515151515151
2024-01-05,U3-23DEC,3.3,99,0,226,2024-01-06,99,2.0202020202020203
2024-01-06,U3-23DEC,3.3,98.5,0,226,2024-01-06,98.5,1.5151515151515151
2023-02-09,U3-23FEB,3.3,71.5,0,0,2023-03-11,71.5,11.616161616161616
2023-02-10,U3-23FEB,3.3,72.5,0,0,2023-03-11,72.5,12.626262626262626
2023-02-11,U3-23FEB,3.3,78.5,0,0,2023-03-11,78.5,24.242424242424242
2023-02-12,U3-23FEB,3.3,78.5,0,0,2023-03-11,78.5,24.242424242424242
2023-02-13,U3-23FEB,3.3,78.5,50,50,2023-03-11,78.5,24.242424242424242
2023-02-14,U3-23FEB,3.3,78.5,0,50,2023-03-11,78.5,24.242424242424242
2023-02-15,U3-23FEB,3.3,80.5,32,82,2023-03-11,80.5,25.757575757575758
2023-02-16,U3-23FEB,3.3,80.5,0,82,2023-03-11,80.5,25.757575757575758
2023-02-17,U3-23FEB,3.3,81,1,83,2023-03-11,81,21.21212121212121
2023-02-18,U3-23FEB,3.3,81.5,5,88,2023-03-11,81.5,3.5353535353535355
2023-02-19,U3-23FEB,3.3,83,0,88,2023-03-11,83,5.05050505050505
2023-02-20,U3-23FEB,3.3,83,0,0,2023-03-11,83,5.05050505050505
2023-02-21,U3-23FEB,3.3,83.5,0,88,2023-03-11,83.5,19.19191919191919
2023-02-22,U3-23FEB,3.3,83.5,0,0,2023-03-11,83.5,19.19191919191919
2023-02-23,U3-23FEB,3.3,83.5,0,88,2023-03-11,83.5,19.19191919191919
2023-02-24,U3-23FEB,3.3,84,124,188,2023-03-11,84,19.19191919191919
2023-02-25,U3-23FEB,3.3,85,90,266,2023-03-11,85,17.67676767676768
2023-02-26,U3-23FEB,3.3,85,0,0,2023-03-11,85,17.171717171717173
2023-02-27,U3-23FEB,3.3,85,0,266,2023-03-11,85,17.67676767676768
2023-02-28,U3-23FEB,3.3,84.5,232,204,2023-03-11,84.5,18.181818181818183
2023-03-01,U3-23FEB,3.3,84.5,0,204,2023-03-11,84.5,18.181818181818183
2023-03-02,U3-23FEB,3.3,84.5,250,454,2023-03-11,84.5,19.19191919191919
2023-03-03,U3-23FEB,3.3,84.5,0,454,2023-03-11,84.5,19.19191919191919
2023-03-04,U3-23FEB,3.3,84.5,150,454,2023-03-11,84.5,19.19191919191919
2023-03-05,U3-23FEB,3.3,84.5,100,554,2023-03-11,84.5,18.181818181818183
2023-03-06,U3-23FEB,3.3,84.5,0,554,2023-03-11,84.5,19.19191919191919
2023-03-07,U3-23FEB,3.3,83,35,589,2023-03-11,83,22.727272727272727
2023-03-08,U3-23FEB,3.3,81,693,948,2023-03-11,81,22.22222222222222
2023-03-09,U3-23FEB,3.3,77.5,72,901,2023-03-11,77.5,22.22222222222222
2023-03-10,U3-23FEB,3.3,74.5,210,701,2023-03-11,74.5,26.262626262626263
2023-03-11,U3-23FEB,3.3,77,25,701,2023-03-11,77,13.636363636363637
2023-03-10,U3-23MAR,3.3,62,0,0,2023-04-08,62,12.121212121212121
2023-03-11,U3-23MAR,3.3,91.5,0,0,2023-04-08,91.5,9.595959595959595
2023-03-12,U3-23MAR,3.3,91.5,0,0,2023-04-08,91.5,9.595959595959595
2023-03-13,U3-23MAR,3.3,91.5,0,0,2023-04-08,91.5,9.595959595959595
2023-03-14,U3-23MAR,3.3,92.5,60,60,2023-04-08,92.5,11.11111111111111
2023-03-15,U3-23MAR,3.3,92.5,305,365,2023-04-08,92.5,10.606060606060606
2023-03-16,U3-23MAR,3.3,92.5,0,0,2023-04-08,92.5,10.1010101010101
2023-03-17,U3-23MAR,3.3,92.5,0,0,2023-04-08,92.5,10.1010101010101
2023-03-18,U3-23MAR,3.3,92.5,0,0,2023-04-08,92.5,10.606060606060606
2023-03-19,U3-23MAR,3.3,92.5,0,0,2023-04-08,92.5,10.606060606060606
2023-03-20,U3-23MAR,3.3,92.5,0,0,2023-04-08,92.5,10.606060606060606
2023-03-21,U3-23MAR,3.3,92.5,25,390,2023-04-08,92.5,10.606060606060606
2023-03-22,U3-23MAR,3.3,92.5,5,395,2023-04-08,92.5,10.606060606060606
2023-03-23,U3-23MAR,3.3,92.5,0,0,2023-04-08,92.5,10.1010101010101
2023-03-24,U3-23MAR,3.3,92.5,15,410,2023-04-08,92.5,10.1010101010101
2023-03-25,U3-23MAR,3.3,92.5,21,431,2023-04-08,92.5,9.595959595959595
2023-03-26,U3-23MAR,3.3,93,480,911,2023-04-08,93,9.595959595959595
2023-03-27,U3-23MAR,3.3,93,0,0,2023-04-08,93,9.595959595959595
2023-03-28,U3-23MAR,3.3,93,0,0,2023-04-08,93,9.595959595959595
2023-03-29,U3-23MAR,3.3,93,105,1016,2023-04-08,93,9.595959595959595
2023-03-30,U3-23MAR,3.3,93,0,0,2023-04-08,93,9.595959595959595
2023-03-31,U3-23MAR,3.3,95,49,1065,2023-04-08,95,7.070707070707071
2023-04-01,U3-23MAR,3.3,95,0,0,2023-04-08,95,7.070707070707071
2023-04-02,U3-23MAR,3.3,95,0,0,2023-04-08,95,7.070707070707071
2023-04-03,U3-23MAR,3.3,95,0,1065,2023-04-08,95,7.070707070707071
2023-04-04,U3-23MAR,3.3,95.5,118,963,2023-04-08,95.5,6.0606060606060606
2023-04-05,U3-23MAR,3.3,97.5,135,828,2023-04-08,97.5,4.545454545454546
2023-04-06,U3-23MAR,3.3,98,3000,3828,2023-04-08,98,5.05050505050505
2023-04-07,U3-23MAR,3.3,98,43,3863,2023-04-08,98,4.040404040404041
2023-04-08,U3-23MAR,3.3,95.5,142,4005,2023-04-08,95.5,1.5151515151515151
2023-05-06,U3-23MAY,3.3,84.5,115,115,2023-06-03,84.5,26.767676767676768
2023-05-07,U3-23MAY,3.3,84.5,1,116,2023-06-03,84.5,26.767676767676768
2023-05-08,U3-23MAY,3.3,84.5,0,0,2023-06-03,84.5,26.767676767676768
2023-05-09,U3-23MAY,3.3,88,424,540,2023-06-03,88,26.262626262626263
